"eBird.English.Name.2025","eBird.Scientific.Name.2025","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Avilist.English.Name","Avilist.Scientific.Name","Avibase.ID","Selected.NRL","Generation.Length","No.of.Subspecies","Percent.of.Global.Range","India.Checklist.Sortorder","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","proj2032.lci","proj2032.mean","proj2032.rci","proj2033.lci","proj2033.mean","proj2033.rci","proj2034.lci","proj2034.mean","proj2034.rci","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","rangelci","rangemean","rangerci","SoIB.Latest.Long.Term.Status","SoIB.Latest.Current.Status","SoIB.Latest.Range.Status","SoIB.Latest.Priority.Status","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"White-winged Redstart","Phoenicurus erythrogastrus","whwred2","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Alpine & Cold Desert","Resident & Altitudinal Migrant",NA,NA,NA,"White-winged Redstart","Phoenicurus erythrogastrus","White-winged Redstart","Phoenicurus erythrogastrus","Least Concern","Schedule-II","","Appendix II",NA,"Güldenstädt's Redstart","Phoenicurus erythrogastrus","avibase-3B01E171",1,2.92,1,0.032882403,1201,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black Redstart","Phoenicurus ochruros","blared1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Black Redstart","Phoenicurus ochruros","Black Redstart","Phoenicurus ochruros","Least Concern","Schedule-II","","Appendix II",NA,"Black Redstart","Phoenicurus ochruros","avibase-612B5C24",1,2.63,2,0.108890889,1202,"","","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Low"
"Daurian Redstart","Phoenicurus auroreus","daured1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Daurian Redstart","Phoenicurus auroreus","Daurian Redstart","Phoenicurus auroreus","Least Concern","Schedule-II","","Appendix II",NA,"Daurian Redstart","Phoenicurus auroreus","avibase-E859E499",1,2.86,1,0.01927954,1203,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut-bellied Rock-Thrush","Monticola rufiventris","cbrthr1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Altitudinal Migrant",NA,NA,NA,"Chestnut-bellied Rock-Thrush","Monticola rufiventris","Chestnut-bellied Rock-thrush","Monticola rufiventris","Least Concern","Schedule-II","","Appendix II",NA,"Chestnut-bellied Rock Thrush","Monticola rufiventris","avibase-7305993C",1,3.42,1,0.064606434,1204,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High",NA,NA,NA,NA
"White-throated Rock-Thrush","Monticola gularis","wtrthr1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Uncertain",NA,1,NA,"White-throated Rock-Thrush","Monticola gularis","White-throated Rock-thrush","Monticola gularis","Least Concern","Recent addition","","Appendix II",NA,"White-throated Rock Thrush","Monticola gularis","avibase-AC6BC1EC",NA,3.1,1,NA,1205,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blue-capped Rock-Thrush","Monticola cinclorhyncha","bcrthr1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Within-India Migrant",NA,NA,NA,"Blue-capped Rock-Thrush","Monticola cinclorhyncha","Blue-capped Rock-thrush","Monticola cinclorhyncha","Least Concern","Schedule-II","","Appendix II",NA,"Blue-capped Rock Thrush","Monticola cinclorhyncha","avibase-A84C5E18",1,3.15,1,0.784579589,1206,"","","X",63,0.253968253968254,0.509920634920635,0.492063492063492,19.4761904761905,1.83661836675168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26869,26905,26941,"Insufficient Data","Insufficient Data",NA,"High","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-tailed Rock-Thrush","Monticola saxatilis","rtrthr1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Passage Migrant & Localized Summer Migrant",NA,1,NA,"Rufous-tailed Rock-Thrush","Monticola saxatilis","Rufous-tailed Rock-thrush","Monticola saxatilis","Least Concern","Schedule-II","","Appendix II",NA,"Common Rock Thrush","Monticola saxatilis","avibase-736D38E7",1,3.35,1,NA,1207,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blue Rock-Thrush","Monticola solitarius","burthr","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Blue Rock-Thrush","Monticola solitarius","Blue Rock-thrush","Monticola solitarius","Least Concern","Schedule-II","","Appendix II",NA,"Blue Rock Thrush","Monticola solitarius","avibase-41D76F4B",1,3.28,3,0.145017292,1208,"","","X",49,0.163265306122449,0.331632653061224,0.408163265306122,19.3469387755102,2.08011217646229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22464,22499,22534,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Low"
"Whinchat","Saxicola rubetra","whinch1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Uncertain",NA,1,NA,"Whinchat","Saxicola rubetra","Whinchat","Saxicola rubetra","Least Concern","Recent addition","","Appendix II",NA,"Whinchat","Saxicola rubetra","avibase-A0EDAEA2",NA,2.56,1,NA,1209,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-browed Bushchat","Saxicola macrorhynchus","whbbus4","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Grassland","Winter Migrant",NA,NA,NA,"White-browed Bushchat","Saxicola macrorhynchus","White-browed Bushchat","Saxicola macrorhynchus","Vulnerable","Schedule-II","","Appendix II",NA,"White-browed Bush Chat","Saxicola macrorhynchus","avibase-BB5C7A45",1,2.55,1,0.731322413,1210,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"White-throated Bushchat","Saxicola insignis","whtbus1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Winter Migrant",1,NA,NA,"White-throated Bushchat","Saxicola insignis","White-throated Bushchat","Saxicola insignis","Vulnerable","Schedule-I","","Appendix II",NA,"White-throated Bush Chat","Saxicola insignis","avibase-8C0E2D62",1,2.59,1,0.238743287,1211,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High",NA,NA,NA,NA
"Siberian Stonechat","Saxicola maurus","sibsto1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Siberian Stonechat","Saxicola maurus","Common Stonechat","Saxicola torquatus","Not recognized","Schedule-II","","Appendix II",NA,"Not at species rank","Saxicola torquatus maurus","avibase-DB645AF5",1,2.42,3,0.04521634,1212,"","","X",47,NA,0.430851063829787,0.595744680851064,18.936170212766,2.19714005243686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22617,22618,22619,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Amur Stonechat","Saxicola stejnegeri","stonec7","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Amur Stonechat","Saxicola stejnegeri","Not at species rank","Saxicola torquatus stejnegeri","Not recognized","Schedule-II","","Appendix II",NA,"Not at species rank","Saxicola maurus stejnegeri","avibase-80216E85",1,2.42,1,NA,1213,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-tailed Stonechat","Saxicola leucurus","whtsto2","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Resident",1,NA,NA,"White-tailed Stonechat","Saxicola leucurus","White-tailed Stonechat","Saxicola leucurus","Least Concern","Schedule-II","","",NA,"White-tailed Stonechat","Saxicola leucurus","avibase-54793140",1,2.6,1,0.342185193,1214,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Pied Bushchat","Saxicola caprata","piebus1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Resident & Within-India Migrant",1,NA,NA,"Pied Bushchat","Saxicola caprata","Pied Bushchat","Saxicola caprata","Least Concern","Schedule-II","","Appendix II",NA,"Pied Bush Chat","Saxicola caprata","avibase-A64A1FA2",1,2.6,4,0.308292018,1215,"","X","X",74,0.189189189189189,0.589527027027027,0.621621621621622,19.027027027027,1.81767342504325,46.5890102895635,53.9349967374812,62.4748703994151,43.6298234601097,51.495672157537,60.7519059436327,40.8548151184623,49.1563721236352,59.1543012338458,38.1952066755456,46.9124769020688,57.6458119992564,35.7251770057994,44.7570239972881,56.1371876233878,33.4139321884072,42.7163757120894,54.6749625663052,31.2207609880467,40.7650443362769,53.2654256556095,29.2083073570798,38.8974741796455,51.9166360295451,NA,NA,NA,NA,NA,NA,-5.0487635565238,-3.37660939554593,-1.70445523456807,35928,35928,35928,"Insufficient Data","Decline",NA,"Low","Insufficient Data","Trend Inconclusive",NA,"Low"
"Jerdon's Bushchat","Saxicola jerdoni","jerbus1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Grassland & Scrub","Resident",1,NA,NA,"Jerdon's Bushchat","Saxicola jerdoni","Jerdon's Bushchat","Saxicola jerdoni","Least Concern","Schedule-II","","",NA,"Jerdon's Bush Chat","Saxicola jerdoni","avibase-161A2629",1,2.67,1,0.319449521,1216,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High",NA,NA,NA,NA
"Gray Bushchat","Saxicola ferreus","grybus1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident & Within-India Migrant",NA,NA,NA,"Grey Bushchat","Saxicola ferreus","Grey Bushchat","Saxicola ferreus","Least Concern","Schedule-II","","Appendix II",NA,"Grey Bush Chat","Saxicola ferreus","avibase-1580864C",1,2.47,2,0.166706802,1217,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Northern Wheatear","Oenanthe oenanthe","norwhe","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Passage Migrant & Localized Summer Migrant",NA,1,NA,"Northern Wheatear","Oenanthe oenanthe","Northern Wheatear","Oenanthe oenanthe","Least Concern","Schedule-II","","Appendix II",NA,"Northern Wheatear","Oenanthe oenanthe","avibase-DF526047",1,2.62,2,NA,1218,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isabelline Wheatear","Oenanthe isabellina","isawhe1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Grassland","Winter Migrant",NA,NA,NA,"Isabelline Wheatear","Oenanthe isabellina","Isabelline Wheatear","Oenanthe isabellina","Least Concern","Schedule-II","","Appendix II",NA,"Isabelline Wheatear","Oenanthe isabellina","avibase-E6C6F746",1,2.68,1,0.046833872,1219,"","","X",3,NA,0.333333333333333,NA,20.6666666666667,5.80695368597952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,9,"Insufficient Data","Insufficient Data",NA,"High","Insufficient Data","Insufficient Data",NA,"Low"
"Desert Wheatear","Oenanthe deserti","deswhe1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Desert Wheatear","Oenanthe deserti","Desert Wheatear","Oenanthe deserti","Least Concern","Schedule-II","","Appendix II",NA,"Desert Wheatear","Oenanthe deserti","avibase-078BC0ED",1,2.59,2,0.065366464,1220,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High",NA,NA,NA,NA
"Pied Wheatear","Oenanthe pleschanka","piewhe1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Alpine & Cold Desert","Summer Migrant",NA,1,NA,"Pied Wheatear","Oenanthe pleschanka","Pied Wheatear","Oenanthe pleschanka","Least Concern","Schedule-II","","Appendix II",NA,"Pied Wheatear","Oenanthe pleschanka","avibase-2FB34D83",1,2.56,1,0.004984508,1221,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown Rock Chat","Oenanthe fusca","indcha1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Non-specialized","Resident",NA,NA,NA,"Brown Rock Chat","Oenanthe fusca","Brown Rockchat","Oenanthe fusca","Least Concern","Schedule-II","","",NA,"Brown Rock Chat","Oenanthe fusca","avibase-F8995B0A",1,2.42,1,0.98064731,1222,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"Variable Wheatear","Oenanthe picata","varwhe1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Variable Wheatear","Oenanthe picata","Variable Wheatear","Oenanthe picata","Least Concern","Schedule-II","","Appendix II",NA,"Variable Wheatear","Oenanthe picata","avibase-F0CB79C0",1,2.67,1,0.183497066,1223,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High",NA,NA,NA,NA
"Hume's Wheatear","Oenanthe albonigra","humwhe2","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Uncertain",NA,1,NA,"Hume's Wheatear","Oenanthe albonigra","Hume's Wheatear","Oenanthe albonigra","Least Concern","Schedule-II","","Appendix II",NA,"Hume's Wheatear","Oenanthe albonigra","avibase-95C1E715",1,2.7,1,4.37e-06,1224,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finsch's Wheatear","Oenanthe finschii","finwhe1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Uncertain",NA,1,NA,"Finsch's Wheatear","Oenanthe finschii","Finsch's Wheatear","Oenanthe finschii","Least Concern","Schedule-II","","Appendix II",NA,"Finsch's Wheatear","Oenanthe finschii","avibase-3A712A25",NA,2.67,1,NA,1225,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Persian Wheatear","Oenanthe chrysopygia","retwhe2","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Grassland & Scrub","Winter Migrant",NA,NA,NA,"Red-tailed Wheatear","Oenanthe chrysopygia","Red-tailed Wheatear","Oenanthe chrysopygia","Least Concern","Schedule-II","","Appendix II",NA,"Red-tailed Wheatear","Oenanthe chrysopygia","avibase-E749750A",1,2.7,1,0.087801155,1226,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bohemian Waxwing","Bombycilla garrulus","bohwax","Passeriformes","Bombycillidae (Waxwings)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Bohemian Waxwing","Bombycilla garrulus","Bohemian Waxwing","Bombycilla garrulus","Least Concern","Schedule-II","","",NA,"Bohemian Waxwing","Bombycilla garrulus","avibase-AEF821EC",NA,3.22,1,NA,1227,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hypocolius","Hypocolius ampelinus","hypoco1","Passeriformes","Hypocoliidae (Hypocolius)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Non-specialized","Winter Migrant",1,NA,NA,"Grey Hypocolius","Hypocolius ampelinus","Hypocolius","Hypocolius ampelinus","Least Concern","Schedule-II","","",NA,"Grey Hypocolius","Hypocolius ampelinus","avibase-D08193E0",1,3.62,1,0.013098961,1228,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Thick-billed Flowerpecker","Pachyglossa agilis","thbflo1","Passeriformes","Dicaeidae (Flowerpeckers)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest & Plantation","Resident",1,NA,NA,"Thick-billed Flowerpecker","Pachyglossa agilis","Thick-billed Flowerpecker","Dicaeum agile","Least Concern","Schedule-II","","",NA,"Thick-billed Flowerpecker","Pachyglossa agilis","avibase-78B55ACC",1,2.6,2,0.503082873,1229,"","","X",66,0.196969696969697,0.454545454545455,0.5,18.7878787878788,1.8966184859236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33465,33468,33471,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-vented Flowerpecker","Pachyglossa chrysorrhea","yevflo1","Passeriformes","Dicaeidae (Flowerpeckers)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest","Resident & Summer Migrant",NA,NA,NA,"Yellow-vented Flowerpecker","Pachyglossa chrysorrhea","Yellow-vented Flowerpecker","Dicaeum chrysorrheum","Least Concern","Schedule-II","","",NA,"Yellow-vented Flowerpecker","Pachyglossa chrysorrhea","avibase-4AFCA9BB",1,2.69,1,0.044242123,1230,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-bellied Flowerpecker","Pachyglossa melanozantha","yebflo1","Passeriformes","Dicaeidae (Flowerpeckers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Local Migrant",NA,NA,NA,"Yellow-bellied Flowerpecker","Pachyglossa melanozantha","Yellow-bellied Flowerpecker","Dicaeum melanozanthum","Least Concern","Schedule-II","","",NA,"Yellow-bellied Flowerpecker","Pachyglossa melanozantha","avibase-DDEA6B69",1,2.46,1,0.11018151,1231,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
