"eBird.English.Name.2025","eBird.Scientific.Name.2025","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Avilist.English.Name","Avilist.Scientific.Name","Avibase.ID","Selected.NRL","Generation.Length","No.of.Subspecies","Percent.of.Global.Range","India.Checklist.Sortorder","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","proj2032.lci","proj2032.mean","proj2032.rci","proj2033.lci","proj2033.mean","proj2033.rci","proj2034.lci","proj2034.mean","proj2034.rci","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","rangelci","rangemean","rangerci","SoIB.Latest.Long.Term.Status","SoIB.Latest.Current.Status","SoIB.Latest.Range.Status","SoIB.Latest.Priority.Status","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Fire-capped Tit","Cephalopyrus flammiceps","fictit1","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Local Migrant",NA,NA,NA,"Fire-capped Tit","Cephalopyrus flammiceps","Fire-capped Tit","Cephalopyrus flammiceps","Least Concern","Schedule-II","","",NA,"Fire-capped Tit","Cephalopyrus flammiceps","avibase-501296F9",1,2.3,2,0.487730031,723,"","","",14,0.214285714285714,0.224489795918367,0.428571428571429,11.2857142857143,2.62663282550112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-browed Tit","Sylviparus modestus","yebtit3","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Yellow-browed Tit","Sylviparus modestus","Yellow-browed Tit","Sylviparus modestus","Least Concern","Schedule-II","","",NA,"Yellow-browed Tit","Sylviparus modestus","avibase-02CF8BF8",1,2.16,2,0.117734002,724,"","","X",11,0.181818181818182,0.285714285714286,0.454545454545455,13.9090909090909,2.6751019753483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12452,12677,12902,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Low"
"Sultan Tit","Melanochlora sultanea","sultit1","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident",NA,NA,NA,"Sultan Tit","Melanochlora sultanea","Sultan Tit","Melanochlora sultanea","Least Concern","Schedule-II","","",NA,"Sultan Tit","Melanochlora sultanea","avibase-2D6E3DBD",1,3.01,1,0.089479804,725,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Coal Tit","Periparus ater","coatit2","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Coal Tit","Periparus ater","Coal Tit","Periparus ater","Least Concern","Schedule-II","","",NA,"Coal Tit","Periparus ater","avibase-166CD440",1,2.49,2,0.004962394,726,"","","X",66,0.196969696969697,0.509469696969697,0.681818181818182,9.77272727272727,1.21243899097838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41271,41391,41511,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-naped Tit","Periparus rufonuchalis","bkbtit2","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",1,NA,NA,"Rufous-naped Tit","Periparus rufonuchalis","Rufous-naped Tit","Periparus rufonuchalis","Least Concern","Schedule-II","","",NA,"Rufous-naped Tit","Periparus rufonuchalis","avibase-59DFB1CC",1,2.7,1,0.127506762,727,"X","X","X",31,0.225806451612903,0.318548387096774,0.451612903225806,9.45161290322581,1.59733298357705,81.1130380178151,112.193369721904,154.26322747133,79.2824330604722,114.84859232825,164.659568048342,77.4199848356096,117.401865699066,175.289246080709,75.788959178544,119.905980071166,186.667603844004,74.0460880183932,122.678291116509,198.338935445998,72.394295308881,125.432417844607,211.660408823795,70.59522266388,128.2825509855,226.955740411136,68.8321008929405,130.715049577111,242.422502014233,NA,NA,NA,-76.2665860699506,-64.9643425102273,-47.9323379850762,-0.941891780587727,0.491822216132036,1.9255362128518,24619,24794,24969,"Trend Inconclusive","Stable",NA,"Low","Insufficient Data","Trend Inconclusive",NA,"Low"
"Rufous-vented Tit","Periparus rubidiventris","ruvtit2","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Rufous-vented Tit","Periparus rubidiventris","Rufous-vented Tit","Periparus rubidiventris","Least Concern","Schedule-II","","",NA,"Rufous-vented Tit","Periparus rubidiventris","avibase-D5567296",1,2.74,2,0.027895566,728,"","","X",5,NA,0.4,NA,8.4,3.01100913316449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,990,1112,"Insufficient Data","Insufficient Data",NA,"High","Insufficient Data","Insufficient Data",NA,"Moderate"
"Gray-crested Tit","Lophophanes dichrous","gyctit1","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Grey-crested Tit","Lophophanes dichrous","Grey-crested Tit","Lophophanes dichrous","Least Concern","Schedule-II","","",NA,"Grey-crested Tit","Lophophanes dichrous","avibase-85491713",1,3.03,2,0.080199512,729,"","","X",16,0.4375,0.2890625,0.1875,11.0625,2.74556726075566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8524,8524,8524,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"Azure Tit","Cyanistes cyanus","azutit2","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Azure Tit","Cyanistes cyanus","Azure Tit","Cyanistes cyanus","Least Concern","Schedule-II","","",NA,"Azure Tit","Cyanistes cyanus","avibase-184A6A8E",NA,2.92,1,NA,730,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ground Tit","Pseudopodoces humilis","grotit1","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Alpine & Cold Desert","Resident",NA,NA,NA,"Ground Tit","Pseudopodoces humilis","Ground Tit","Pseudopodoces humilis","Least Concern","Schedule-II","","",NA,"Ground Tit","Pseudopodoces humilis","avibase-BDA1AC35",1,3.33,1,0.007097038,731,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green-backed Tit","Parus monticolus","grbtit1","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Resident & Altitudinal Migrant",NA,NA,NA,"Green-backed Tit","Parus monticolus","Green-backed Tit","Parus monticolus","Least Concern","Schedule-II","","",NA,"Green-backed Tit","Parus monticolus","avibase-4E1C5625",1,3.2,2,0.101944205,732,"","","X",64,0.25,0.544921875,0.65625,10.15625,1.27359515469224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42136,42221,42306,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Asian Tit","Parus cinereus","cintit13","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Cinereous Tit","Parus cinereus","Great Tit","Parus major","Not recognized","Schedule-II","","",NA,"Cinereous Tit","Parus cinereus","avibase-414DC961",1,3.56,5,0.075246038,733,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50361,50403,50445,NA,NA,NA,NA,"Insufficient Data","Insufficient Data",NA,"Low"
"White-naped Tit","Machlolophus nuchalis","whwtit2","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","Yes","Yes","No","Mainland India","Forest","Resident",NA,NA,NA,"White-naped Tit","Machlolophus nuchalis","White-naped Tit","Machlolophus nuchalis","Near Threatened","Schedule-I","","",NA,"White-naped Tit","Machlolophus nuchalis","avibase-ACF0445B",1,2.64,1,1,734,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Himalayan Black-lored Tit","Machlolophus xanthogenys","blltit1","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","Yes","Himalayas","Forest & Plantation","Resident & Altitudinal Migrant",NA,NA,NA,"Himalayan Black-lored Tit","Machlolophus xanthogenys","Black-lored Tit","Machlolophus xanthogenys","Least Concern","Schedule-II","","",NA,"Himalayan Black-lored Tit","Machlolophus xanthogenys","avibase-885D7623",1,2.64,1,0.916711323,735,"X","X","X",44,0.159090909090909,0.443181818181818,0.454545454545455,11.75,1.51891144118851,70.4309911042633,91.9523659442326,119.999976744877,66.7203168406282,90.0927656890986,121.871465188126,63.0515464221069,88.273076813328,124.032982282602,59.308938045142,86.4954266543337,126.238306089824,56.0413607967676,84.5722730217163,128.291002939723,52.8054387113528,82.9289825561912,130.578661846684,49.8662757257338,81.2033550636529,132.560216152784,47.1518647885023,79.4568888824597,134.998571757769,NA,NA,NA,-53.7948375800098,-28.1078845241845,19.312333171437,-5.67224031702156,-1.78340120587528,2.10543790527099,26805,26964,27123,"Trend Inconclusive","Trend Inconclusive",NA,"Low","Stable","Trend Inconclusive",NA,"Low"
"Indian Yellow Tit","Machlolophus aplonotus","indtit1","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","Yes","Yes","No","Mainland India","Forest & Plantation","Resident",NA,NA,NA,"Indian Black-lored Tit","Machlolophus aplonotus","Not at species rank","Machlolophus xanthogenys aplonotus","Not recognized","Schedule-II","","",NA,"Indian Black-lored Tit","Machlolophus aplonotus","avibase-F45DB0EB",1,2.64,2,1,736,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Yellow-cheeked Tit","Machlolophus spilonotus","yectit1","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Yellow-cheeked Tit","Machlolophus spilonotus","Yellow-cheeked Tit","Machlolophus spilonotus","Least Concern","Schedule-II","","",NA,"Yellow-cheeked Tit","Machlolophus spilonotus","avibase-AEF498CA",1,2.72,2,0.102809815,737,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"White-crowned Penduline-Tit","Remiz coronatus","wcptit1","Passeriformes","Remizidae (Penduline-Tits)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"White-crowned Penduline-Tit","Remiz coronatus","White-crowned Penduline-tit","Remiz coronatus","Least Concern","Schedule-II","","",NA,"White-crowned Penduline Tit","Remiz coronatus","avibase-454B9078",1,2.04,1,0.043358679,738,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Hoopoe-Lark","Alaemon alaudipes","grhlar1","Passeriformes","Alaudidae (Larks)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Grassland","Resident",NA,NA,NA,"Greater Hoopoe-Lark","Alaemon alaudipes","Greater Hoopoe-lark","Alaemon alaudipes","Least Concern","Schedule-II","","",NA,"Greater Hoopoe-Lark","Alaemon alaudipes","avibase-3E4513D9",1,3.63,1,0.016286162,739,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-tailed Lark","Ammomanes phoenicura","rutlar2","Passeriformes","Alaudidae (Larks)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","Yes","No","Indian Subcontinent","Open Habitat","Resident",NA,NA,NA,"Rufous-tailed Lark","Ammomanes phoenicura","Rufous-tailed Lark","Ammomanes phoenicura","Near Threatened","Schedule-II","","",NA,"Rufous-tailed Lark","Ammomanes phoenicura","avibase-0E1F8A50",1,3.11,2,0.958380237,740,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Desert Lark","Ammomanes deserti","deslar1","Passeriformes","Alaudidae (Larks)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Grassland","Resident",NA,NA,NA,"Desert Lark","Ammomanes deserti","Desert Lark","Ammomanes deserti","Least Concern","Schedule-II","","",NA,"Desert Lark","Ammomanes deserti","avibase-A977348D",1,2.98,1,0.00119496,741,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-crowned Sparrow-Lark","Eremopterix nigriceps","bcslar1","Passeriformes","Alaudidae (Larks)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","Non-endemic","Grassland","Resident",NA,NA,NA,"Black-crowned Sparrow-Lark","Eremopterix nigriceps","Black-crowned Sparrow-lark","Eremopterix nigriceps","Least Concern","Schedule-II","","",NA,"Black-crowned Sparrow-Lark","Eremopterix nigriceps","avibase-8C357822",1,2.9,1,0.066558611,742,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ashy-crowned Sparrow-Lark","Eremopterix griseus","ascspl1","Passeriformes","Alaudidae (Larks)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","Yes","No","Indian Subcontinent","Open Habitat","Resident",NA,NA,NA,"Ashy-crowned Sparrow-Lark","Eremopterix griseus","Ashy-crowned Sparrow-lark","Eremopterix griseus","Least Concern","Schedule-II","","",NA,"Ashy-crowned Sparrow-Lark","Eremopterix griseus","avibase-73ED9A54",1,3.01,1,0.811315788,743,"","","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1454,1483,1512,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"Jerdon's Bushlark","Plocealauda affinis","jerbus2","Passeriformes","Alaudidae (Larks)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","Yes","No","Indian Subcontinent","Open Habitat","Resident",NA,NA,NA,"Jerdon's Bushlark","Plocealauda affinis","Jerdon's Bushlark","Mirafra affinis","Least Concern","Schedule-II","","",NA,"Jerdon's Bush Lark","Plocealauda affinis","avibase-9C691722",1,3.36,1,0.936716662,744,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"Indian Bushlark","Plocealauda erythroptera","indbus2","Passeriformes","Alaudidae (Larks)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","Yes","No","Indian Subcontinent","Open Habitat","Resident",NA,NA,NA,"Indian Bushlark","Plocealauda erythroptera","Indian Bushlark","Mirafra erythroptera","Least Concern","Schedule-II","","",NA,"Indian Bush Lark","Plocealauda erythroptera","avibase-A9DA95E4",1,3.14,1,0.980301726,745,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Bengal Bushlark","Plocealauda assamica","benbus1","Passeriformes","Alaudidae (Larks)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","Yes","No","Indian Subcontinent","Open Habitat","Resident",NA,NA,NA,"Bengal Bushlark","Plocealauda assamica","Bengal Bushlark","Mirafra assamica","Least Concern","Schedule-II","","",NA,"Bengal Bush Lark","Plocealauda assamica","avibase-86345D55",1,3.16,1,0.717240779,746,"","","X",1,NA,1,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2579,2667,2755,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Moderate"
"Singing Bushlark","Mirafra javanica","sinbus6","Passeriformes","Alaudidae (Larks)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Open Habitat","Within-India Migrant",1,NA,NA,"Singing Bushlark","Mirafra javanica","Horsfield's Bushlark","Mirafra javanica","Least Concern","Schedule-II","","",NA,"Singing Bush Lark","Mirafra javanica","avibase-5BFC242D",1,3.08,1,0.178464051,747,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"Eurasian Skylark","Alauda arvensis","skylar","Passeriformes","Alaudidae (Larks)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","Non-endemic","Open Habitat","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Eurasian Skylark","Alauda arvensis","Eurasian Skylark","Alauda arvensis","Least Concern","Schedule-II","","",NA,"Eurasian Skylark","Alauda arvensis","avibase-ED2AC04E",1,2.98,1,0.004107567,748,"","","",4,NA,0.4375,0.5,16.75,2.17300866695618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental Skylark","Alauda gulgula","orisky1","Passeriformes","Alaudidae (Larks)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Open Habitat","Resident & Local Migrant",NA,NA,NA,"Oriental Skylark","Alauda gulgula","Oriental Skylark","Alauda gulgula","Least Concern","Schedule-II","","",NA,"Oriental Skylark","Alauda gulgula","avibase-E988F1D5",1,3.1,6,0.253405386,749,"","","X",4,NA,0.65625,0.5,14,6.24950131343827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7207,7289,7371,"Insufficient Data","Insufficient Data",NA,"High","Insufficient Data","Insufficient Data",NA,"Low"
"Tawny Lark","Galerida deva","tawlar1","Passeriformes","Alaudidae (Larks)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","Yes","Yes","No","Mainland India","Grassland & Scrub","Resident",NA,NA,NA,"Tawny Lark","Galerida deva","Sykes's Lark","Galerida deva","Least Concern","Schedule-II","","",NA,"Sykes's Lark","Galerida deva","avibase-4A6368CF",1,2.79,1,1,750,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Crested Lark","Galerida cristata","crelar1","Passeriformes","Alaudidae (Larks)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","Non-endemic","Open Habitat","Resident",NA,NA,NA,"Crested Lark","Galerida cristata","Crested Lark","Galerida cristata","Least Concern","Schedule-II","","",NA,"Crested Lark","Galerida cristata","avibase-21ADC3ED",1,2.88,3,0.053305157,751,"","","X",5,NA,0.575,0.4,15.8,5.99003706165496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2128,2128,2128,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Low"
"Malabar Lark","Galerida malabarica","mallar1","Passeriformes","Alaudidae (Larks)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","Yes","Yes","No","Mainland India","Open Habitat","Resident",NA,NA,NA,"Malabar Lark","Galerida malabarica","Malabar Lark","Galerida malabarica","Least Concern","Schedule-II","","",NA,"Malabar Lark","Galerida malabarica","avibase-DA29B24C",1,3.51,1,1,752,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High",NA,NA,NA,NA
"Horned Lark","Eremophila alpestris","horlar","Passeriformes","Alaudidae (Larks)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Alpine & Cold Desert","Resident",NA,NA,NA,"Horned Lark","Eremophila alpestris","Horned Lark","Eremophila alpestris","Least Concern","Schedule-II","","",NA,"Horned Lark","Eremophila alpestris","avibase-FC0A1D95",1,3.18,4,0.002724175,753,"","","X",21,0.0952380952380952,0.30952380952381,0.428571428571429,5.04761904761905,1.41516233854793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11908,11981,12054,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Greater Short-toed Lark","Calandrella brachydactyla","gstlar1","Passeriformes","Alaudidae (Larks)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Greater Short-toed Lark","Calandrella brachydactyla","Greater Short-toed Lark","Calandrella brachydactyla","Least Concern","Schedule-II","","",NA,"Greater Short-toed Lark","Calandrella brachydactyla","avibase-4091A51E",1,2.89,1,0.030109543,754,"","","X",2,NA,0.5,NA,18,3.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2027,2086,2145,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Low"
