"","sl","COMMON.NAME","timegroupsf","timegroups","freq","se"
"10532",323,"Ashy Prinia","2011-2012",2012,-2.2612844162623,0.0459398338121821
"10533",323,"Ashy Prinia","2013",2013,-2.09362018023971,0.043004593807247
"10534",323,"Ashy Prinia","2014",2014,-1.99552520135033,0.039525370743541
"10535",323,"Ashy Prinia","2015",2015,-1.97117911111643,0.0377036989490457
"10536",323,"Ashy Prinia","2016",2016,-1.99322081879696,0.0408840498771088
"10537",323,"Ashy Prinia","2017",2017,-1.87521729717921,0.0388104394584162
"10538",323,"Ashy Prinia","2018",2018,-1.95201641221649,0.040550499840891
"10539",323,"Ashy Prinia","2019",2019,-1.75454439566479,0.0377686118527541
"10540",323,"Ashy Prinia","2020",2020,-1.7657795811785,0.0397246648394739
"10541",323,"Ashy Prinia","2021",2021,-1.77219641961947,0.0402389829409021
"10542",323,"Ashy Prinia","2022",2022,-1.80140006196141,0.0391787542008721
"10543",324,"Gray Francolin","before 2000",1992,-2.41258392176682,0.0526414493731638
"10544",324,"Gray Francolin","2000-2006",2003,-2.60024196396032,0.0560526354705293
"10545",324,"Gray Francolin","2007-2010",2009,-2.39215066491299,0.0561481559006084
"10546",324,"Gray Francolin","2011-2012",2012,-2.42355470078609,0.0592731044013372
"10547",324,"Gray Francolin","2013",2013,-2.38812934235513,0.0513200579862739
"10548",324,"Gray Francolin","2014",2014,-2.14349978749823,0.0492013756455085
"10549",324,"Gray Francolin","2015",2015,-2.1736728619472,0.044106238114975
"10550",324,"Gray Francolin","2016",2016,-2.11017248069963,0.0443174403259938
"10551",324,"Gray Francolin","2017",2017,-2.045533806387,0.041621131994335
"10552",324,"Gray Francolin","2018",2018,-1.98208396819802,0.0425921022324419
"10553",324,"Gray Francolin","2019",2019,-1.94550839622963,0.0442158244234933
"10554",324,"Gray Francolin","2020",2020,-1.90371342705901,0.0434794195177862
"10555",324,"Gray Francolin","2021",2021,-1.91752225288868,0.0425921972217002
"10556",324,"Gray Francolin","2022",2022,-1.87763334605295,0.0408730733981856
"10557",324,"Black-winged Kite","before 2000",1992,-2.18949511271222,0.0496642697873272
"10558",324,"Black-winged Kite","2000-2006",2003,-2.22441896280683,0.0511770676220504
"10559",324,"Black-winged Kite","2007-2010",2009,-2.18335187221676,0.0454917286514135
"10560",324,"Black-winged Kite","2011-2012",2012,-2.09313645265486,0.0421577971173342
"10561",324,"Black-winged Kite","2013",2013,-2.2766635533686,0.0398326892680769
"10562",324,"Black-winged Kite","2014",2014,-2.31400054681371,0.0381265643137212
"10563",324,"Black-winged Kite","2015",2015,-2.36069746891616,0.0344122423770591
"10564",324,"Black-winged Kite","2016",2016,-2.33748762122667,0.0335600843752613
"10565",324,"Black-winged Kite","2017",2017,-2.46874917030399,0.0343919670843909
"10566",324,"Black-winged Kite","2018",2018,-2.45804404872964,0.0319422115375523
"10567",324,"Black-winged Kite","2019",2019,-2.63104332426188,0.0312570094071746
"10568",324,"Black-winged Kite","2020",2020,-2.46068251946914,0.0315464567795498
"10569",324,"Black-winged Kite","2021",2021,-2.49186298681454,0.0313106305983493
"10570",324,"Black-winged Kite","2022",2022,-2.64815489324,0.0314207457393852
"10571",324,"Ashy Prinia","before 2000",1992,-2.79104043872386,0.057314099171383
"10572",324,"Ashy Prinia","2000-2006",2003,-2.52669558189783,0.055359081008035
"10573",324,"Ashy Prinia","2007-2010",2009,-2.29157799962377,0.0520144310094643
"10574",324,"Ashy Prinia","2011-2012",2012,-2.29105460696484,0.0532730918193779
"10575",324,"Ashy Prinia","2013",2013,-2.08349064428449,0.0476744985964526
"10576",324,"Ashy Prinia","2014",2014,-2.00583222174112,0.0449954551229731
"10577",324,"Ashy Prinia","2015",2015,-1.96323222813261,0.0475917062382354
"10578",324,"Ashy Prinia","2016",2016,-1.98927532318858,0.0444529431141615
"10579",324,"Ashy Prinia","2017",2017,-1.87356268063428,0.0445077125069956
"10580",324,"Ashy Prinia","2018",2018,-1.94343720170492,0.048143909464481
"10581",324,"Ashy Prinia","2019",2019,-1.75650179941457,0.0438288174048267
"10582",324,"Ashy Prinia","2020",2020,-1.76455461536228,0.0470977957093794
"10583",324,"Ashy Prinia","2021",2021,-1.76541596703004,0.0463058084233905
"10584",324,"Ashy Prinia","2022",2022,-1.80283555996617,0.0450333157747102
"10585",325,"Gray Francolin","before 2000",1992,-2.43124031665233,0.0561117241949837
"10586",325,"Gray Francolin","2000-2006",2003,-2.59819322149213,0.0583026411212632
"10587",325,"Gray Francolin","2007-2010",2009,-2.39807685823632,0.0529120367616022
"10588",325,"Gray Francolin","2011-2012",2012,-2.38001566394156,0.0582768088038778
"10589",325,"Gray Francolin","2013",2013,-2.37848828416312,0.0538263155774907
"10590",325,"Gray Francolin","2014",2014,-2.13953917183506,0.0490838992329257
"10591",325,"Gray Francolin","2015",2015,-2.15441339669285,0.0503005906216711
"10592",325,"Gray Francolin","2016",2016,-2.10931721913324,0.0466917836108928
"10593",325,"Gray Francolin","2017",2017,-2.04769766053737,0.0459105695356753
"10594",325,"Gray Francolin","2018",2018,-1.97938204371696,0.0441809942815424
"10595",325,"Gray Francolin","2019",2019,-1.94259157969128,0.0445669536408598
"10596",325,"Gray Francolin","2020",2020,-1.90177658083483,0.0439670090740051
"10597",325,"Gray Francolin","2021",2021,-1.91636200098367,0.0446861269511168
"10598",325,"Gray Francolin","2022",2022,-1.86912981481565,0.04304740096997
"10599",325,"Black-winged Kite","before 2000",1992,-2.24865262419427,0.0450830836123385
"10600",325,"Black-winged Kite","2000-2006",2003,-2.27158794864343,0.0463345978643169
"10601",325,"Black-winged Kite","2007-2010",2009,-2.22898842192013,0.0440303933794859
"10602",325,"Black-winged Kite","2011-2012",2012,-2.09239531607986,0.0434866031997902
"10603",325,"Black-winged Kite","2013",2013,-2.27853138329564,0.0446902106619258
"10604",325,"Black-winged Kite","2014",2014,-2.31714613186768,0.0358801219588434
"10605",325,"Black-winged Kite","2015",2015,-2.33751094328102,0.0358686980196981
"10606",325,"Black-winged Kite","2016",2016,-2.33088724093022,0.0356014887399604
"10607",325,"Black-winged Kite","2017",2017,-2.47660441218992,0.0332613083922713
"10608",325,"Black-winged Kite","2018",2018,-2.46861614060335,0.0322460129353823
"10609",325,"Black-winged Kite","2019",2019,-2.60780852811756,0.0337856652122612
"10610",325,"Black-winged Kite","2020",2020,-2.46000223790863,0.0322229332607582
"10611",325,"Black-winged Kite","2021",2021,-2.50029244060319,0.0326570278285633
"10612",325,"Black-winged Kite","2022",2022,-2.64413767495021,0.0320157423750551
"10613",325,"Ashy Prinia","before 2000",1992,-2.78995798486315,0.0479010892378329
"10614",325,"Ashy Prinia","2000-2006",2003,-2.47646225520829,0.0500399295054041
"10615",325,"Ashy Prinia","2007-2010",2009,-2.24392472687845,0.0489504664843025
"10616",325,"Ashy Prinia","2011-2012",2012,-2.26346986686598,0.0459364917920333
"10617",325,"Ashy Prinia","2013",2013,-2.07368180246104,0.0443093446202292
"10618",325,"Ashy Prinia","2014",2014,-1.97469054149486,0.0415772630809506
"10619",325,"Ashy Prinia","2015",2015,-1.97794552124683,0.0405751535979512
"10620",325,"Ashy Prinia","2016",2016,-1.9794536071434,0.0406916543058101
"10621",325,"Ashy Prinia","2017",2017,-1.86505170435459,0.0420090351457976
"10622",325,"Ashy Prinia","2018",2018,-1.94035530393776,0.0415759846708955
"10623",325,"Ashy Prinia","2019",2019,-1.74279742000667,0.0422714513932442
"10624",325,"Ashy Prinia","2020",2020,-1.751314764447,0.0421317615459953
"10625",325,"Ashy Prinia","2021",2021,-1.77025679749721,0.0405101882155272
"10626",325,"Ashy Prinia","2022",2022,-1.80046477427326,0.0419900634340556
"10627",326,"Gray Francolin","before 2000",1992,-2.44979918402122,0.0521696658080629
"10628",326,"Gray Francolin","2000-2006",2003,-2.62839800747218,0.0523386309225806
"10629",326,"Gray Francolin","2007-2010",2009,-2.37365651518603,0.0498141389371668
"10630",326,"Gray Francolin","2011-2012",2012,-2.43222686685421,0.0518185501895604
"10631",326,"Gray Francolin","2013",2013,-2.38253162500628,0.0485209563615527
"10632",326,"Gray Francolin","2014",2014,-2.15197422839674,0.0466146374360705
"10633",326,"Gray Francolin","2015",2015,-2.17835354218476,0.043430907811647
"10634",326,"Gray Francolin","2016",2016,-2.12374476344224,0.0402004434841292
"10635",326,"Gray Francolin","2017",2017,-2.05966447341225,0.0428989153219342
"10636",326,"Gray Francolin","2018",2018,-1.99795060941191,0.0436412595613206
"10637",326,"Gray Francolin","2019",2019,-1.95331523426557,0.0417340939712709
"10638",326,"Gray Francolin","2020",2020,-1.91062193449514,0.0416628518823799
"10639",326,"Gray Francolin","2021",2021,-1.91842741057712,0.03977190694199
"10640",326,"Gray Francolin","2022",2022,-1.88404641189726,0.0404689120385942
"10641",326,"Black-winged Kite","before 2000",1992,-2.17753608009417,0.0514224948273462
"10642",326,"Black-winged Kite","2000-2006",2003,-2.28765124265697,0.0459406547836362
"10643",326,"Black-winged Kite","2007-2010",2009,-2.21787689541131,0.0434834097287526
"10644",326,"Black-winged Kite","2011-2012",2012,-2.09923586424888,0.0455773676159347
"10645",326,"Black-winged Kite","2013",2013,-2.29278967348508,0.0421444200687796
"10646",326,"Black-winged Kite","2014",2014,-2.3037923312911,0.0395035817551072
"10647",326,"Black-winged Kite","2015",2015,-2.34156740914315,0.0370970823565733
"10648",326,"Black-winged Kite","2016",2016,-2.34636062924928,0.0366976518374647
"10649",326,"Black-winged Kite","2017",2017,-2.47984931390031,0.0346101870592241
"10650",326,"Black-winged Kite","2018",2018,-2.4591621730127,0.0348674447645155
"10651",326,"Black-winged Kite","2019",2019,-2.63092283899163,0.0327601511982681
"10652",326,"Black-winged Kite","2020",2020,-2.46845943528021,0.0327813756673609
"10653",326,"Black-winged Kite","2021",2021,-2.50973962852586,0.0319380715647003
"10654",326,"Black-winged Kite","2022",2022,-2.64631605162357,0.0347850166428779
"10655",326,"Ashy Prinia","before 2000",1992,-2.80324255495773,0.0530980404524688
"10656",326,"Ashy Prinia","2000-2006",2003,-2.49059938185782,0.0500838802285815
"10657",326,"Ashy Prinia","2007-2010",2009,-2.26768424701182,0.0485187137643106
"10658",326,"Ashy Prinia","2011-2012",2012,-2.24751716958708,0.0504653759265344
"10659",326,"Ashy Prinia","2013",2013,-2.09629389618164,0.0433611486209
"10660",326,"Ashy Prinia","2014",2014,-1.99915566135602,0.0434154350795775
"10661",326,"Ashy Prinia","2015",2015,-1.98320641854873,0.0391056427545154
"10662",326,"Ashy Prinia","2016",2016,-1.99518535738491,0.0404895798515975
"10663",326,"Ashy Prinia","2017",2017,-1.88022664089008,0.0372124316333086
"10664",326,"Ashy Prinia","2018",2018,-1.95464819224883,0.0379906819286327
"10665",326,"Ashy Prinia","2019",2019,-1.75733726685861,0.0394719131890694
"10666",326,"Ashy Prinia","2020",2020,-1.77153336095998,0.0400487405499554
"10667",326,"Ashy Prinia","2021",2021,-1.77695712777618,0.0391410206032684
"10668",326,"Ashy Prinia","2022",2022,-1.80924517021404,0.0387694814770413
"10669",327,"Gray Francolin","before 2000",1992,-2.42222089643894,0.0565932071259311
"10670",327,"Gray Francolin","2000-2006",2003,-2.6021924379694,0.0526879698942027
"10671",327,"Gray Francolin","2007-2010",2009,-2.41253396156376,0.0549569895565791
"10672",327,"Gray Francolin","2011-2012",2012,-2.4003333509954,0.0538885192324213
"10673",327,"Gray Francolin","2013",2013,-2.38033502273433,0.0468065713449656
"10674",327,"Gray Francolin","2014",2014,-2.14213194725888,0.0445391571840553
"10675",327,"Gray Francolin","2015",2015,-2.17242387123227,0.0421613202131909
"10676",327,"Gray Francolin","2016",2016,-2.10511694005891,0.0436042299795083
"10677",327,"Gray Francolin","2017",2017,-2.04287886095164,0.0430299121453362
"10678",327,"Gray Francolin","2018",2018,-1.98045304128297,0.0439545542373722
"10679",327,"Gray Francolin","2019",2019,-1.93201019345471,0.0421636983045126
"10680",327,"Gray Francolin","2020",2020,-1.8971319932828,0.0406711155048955
"10681",327,"Gray Francolin","2021",2021,-1.909681926963,0.0412181956103869
"10682",327,"Gray Francolin","2022",2022,-1.86839493291415,0.0441155737827669
"10683",327,"Black-winged Kite","before 2000",1992,-2.19433964680835,0.0495465790662024
"10684",327,"Black-winged Kite","2000-2006",2003,-2.27981368318991,0.0510275024580821
"10685",327,"Black-winged Kite","2007-2010",2009,-2.18360616176092,0.0445532153224421
"10686",327,"Black-winged Kite","2011-2012",2012,-2.08517135054411,0.0508154258178133
"10687",327,"Black-winged Kite","2013",2013,-2.27028988520492,0.0462597220928751
"10688",327,"Black-winged Kite","2014",2014,-2.31558084186824,0.0384532890717636
"10689",327,"Black-winged Kite","2015",2015,-2.33842867350617,0.0383945034385793
"10690",327,"Black-winged Kite","2016",2016,-2.33133581237184,0.0375825674811383
"10691",327,"Black-winged Kite","2017",2017,-2.46878680077158,0.0350546497303063
"10692",327,"Black-winged Kite","2018",2018,-2.46056408303706,0.0343240863104359
"10693",327,"Black-winged Kite","2019",2019,-2.6048493960553,0.0341518828651324
"10694",327,"Black-winged Kite","2020",2020,-2.44881869007218,0.0343871087823706
"10695",327,"Black-winged Kite","2021",2021,-2.50128392164779,0.0321395957593638
"10696",327,"Black-winged Kite","2022",2022,-2.63691169109461,0.0328157578708538
"10697",327,"Ashy Prinia","before 2000",1992,-2.79141333651134,0.0527845514773854
"10698",327,"Ashy Prinia","2000-2006",2003,-2.48529968288081,0.0517232888126463
"10699",327,"Ashy Prinia","2007-2010",2009,-2.25907738502125,0.0501483417116566
"10700",327,"Ashy Prinia","2011-2012",2012,-2.28642772868439,0.0508186197938472
"10701",327,"Ashy Prinia","2013",2013,-2.10848700767422,0.0474131720813045
"10702",327,"Ashy Prinia","2014",2014,-2.00456964354322,0.0469157019996056
"10703",327,"Ashy Prinia","2015",2015,-1.97402209614736,0.0444875116836738
"10704",327,"Ashy Prinia","2016",2016,-1.99318058411141,0.0443354019347199
"10705",327,"Ashy Prinia","2017",2017,-1.86998657575908,0.0433213101730059
"10706",327,"Ashy Prinia","2018",2018,-1.94057532169074,0.0436382962135013
"10707",327,"Ashy Prinia","2019",2019,-1.75094568280359,0.0428550294829864
"10708",327,"Ashy Prinia","2020",2020,-1.76114346826883,0.044647597351347
"10709",327,"Ashy Prinia","2021",2021,-1.76486957237023,0.0441442190559225
"10710",327,"Ashy Prinia","2022",2022,-1.79480466092666,0.0458583386316846
"10711",328,"Gray Francolin","before 2000",1992,-2.39365909390327,0.0523054621245769
"10712",328,"Gray Francolin","2000-2006",2003,-2.54938417301277,0.0568847667511287
"10713",328,"Gray Francolin","2007-2010",2009,-2.39164501511994,0.0495443591187911
"10714",328,"Gray Francolin","2011-2012",2012,-2.36743943494724,0.0580488206116758
"10715",328,"Gray Francolin","2013",2013,-2.37668894369644,0.0495506278987239
"10716",328,"Gray Francolin","2014",2014,-2.12869774664187,0.0493895693849259
"10717",328,"Gray Francolin","2015",2015,-2.14990574111522,0.0451805276364705
"10718",328,"Gray Francolin","2016",2016,-2.1026660002059,0.0454138959055123
"10719",328,"Gray Francolin","2017",2017,-2.03083688217081,0.0435966502193902
"10720",328,"Gray Francolin","2018",2018,-1.97343197795727,0.043721590194271
"10721",328,"Gray Francolin","2019",2019,-1.93311547727377,0.0444893462784584
"10722",328,"Gray Francolin","2020",2020,-1.90263992706256,0.0437973325158676
"10723",328,"Gray Francolin","2021",2021,-1.90189759678442,0.0427836549997155
"10724",328,"Gray Francolin","2022",2022,-1.86792115217852,0.0428610837957165
"10725",328,"Black-winged Kite","before 2000",1992,-2.19744814247876,0.0449176637294846
"10726",328,"Black-winged Kite","2000-2006",2003,-2.27077634560643,0.0443015522975941
"10727",328,"Black-winged Kite","2007-2010",2009,-2.20163864057052,0.0414858486301319
"10728",328,"Black-winged Kite","2011-2012",2012,-2.10315115090351,0.0456429312331651
"10729",328,"Black-winged Kite","2013",2013,-2.27291891894016,0.0411316146467537
"10730",328,"Black-winged Kite","2014",2014,-2.32140817313013,0.0362274576083899
"10731",328,"Black-winged Kite","2015",2015,-2.34189181195718,0.0373225881964593
"10732",328,"Black-winged Kite","2016",2016,-2.32778322603054,0.0359310471809891
"10733",328,"Black-winged Kite","2017",2017,-2.4687619647997,0.0357733482065218
"10734",328,"Black-winged Kite","2018",2018,-2.46045465786268,0.0346617507784149
"10735",328,"Black-winged Kite","2019",2019,-2.61916195188359,0.0337903374468282
"10736",328,"Black-winged Kite","2020",2020,-2.46220566290363,0.0345317958328708
"10737",328,"Black-winged Kite","2021",2021,-2.50711152978999,0.0349782983150826
"10738",328,"Black-winged Kite","2022",2022,-2.64405816841877,0.0358015311127238
"10739",328,"Ashy Prinia","before 2000",1992,-2.8136037924969,0.0517515475512731
"10740",328,"Ashy Prinia","2000-2006",2003,-2.49008918571563,0.0524557834613275
"10741",328,"Ashy Prinia","2007-2010",2009,-2.2853161973351,0.0453579156605262
"10742",328,"Ashy Prinia","2011-2012",2012,-2.25571071714847,0.0453923438688222
"10743",328,"Ashy Prinia","2013",2013,-2.08202563337295,0.0447937319426275
"10744",328,"Ashy Prinia","2014",2014,-2.00821338693534,0.0390419514167366
"10745",328,"Ashy Prinia","2015",2015,-1.96445791577771,0.041022366132459
"10746",328,"Ashy Prinia","2016",2016,-1.99516153521168,0.0397298251662099
"10747",328,"Ashy Prinia","2017",2017,-1.87708113067474,0.0397748854704909
"10748",328,"Ashy Prinia","2018",2018,-1.94814197386763,0.0372003328581099
"10749",328,"Ashy Prinia","2019",2019,-1.75329420978317,0.0388598943894719
"10750",328,"Ashy Prinia","2020",2020,-1.76808692696556,0.0384257604906176
"10751",328,"Ashy Prinia","2021",2021,-1.76830371785947,0.0395335529064921
"10752",328,"Ashy Prinia","2022",2022,-1.80604729243939,0.0380220256194069
"10753",329,"Gray Francolin","before 2000",1992,-2.43862400848211,0.0583643880253935
"10754",329,"Gray Francolin","2000-2006",2003,-2.56908350714702,0.056022937337657
"10755",329,"Gray Francolin","2007-2010",2009,-2.41645607802645,0.0529473271607037
"10756",329,"Gray Francolin","2011-2012",2012,-2.41437978975278,0.0533100741928196
"10757",329,"Gray Francolin","2013",2013,-2.37695528167956,0.0529119673359278
"10758",329,"Gray Francolin","2014",2014,-2.13662317398353,0.049313383040765
"10759",329,"Gray Francolin","2015",2015,-2.18521276048781,0.0438524649516409
"10760",329,"Gray Francolin","2016",2016,-2.11550598870258,0.0459839905737984
"10761",329,"Gray Francolin","2017",2017,-2.06674549264438,0.0448204038683788
"10762",329,"Gray Francolin","2018",2018,-1.98936668739518,0.0423385638098766
"10763",329,"Gray Francolin","2019",2019,-1.95498365248668,0.0452664028595626
"10764",329,"Gray Francolin","2020",2020,-1.91680253706535,0.0452674673154062
"10765",329,"Gray Francolin","2021",2021,-1.91303321171303,0.0454972410712697
"10766",329,"Gray Francolin","2022",2022,-1.87927189007755,0.0469471196446463
"10767",329,"Black-winged Kite","before 2000",1992,-2.17730238741347,0.0461251160460552
"10768",329,"Black-winged Kite","2000-2006",2003,-2.24594910885638,0.0448664538877528
"10769",329,"Black-winged Kite","2007-2010",2009,-2.20014147867112,0.0449195989083281
"10770",329,"Black-winged Kite","2011-2012",2012,-2.07514802055792,0.043644478886241
"10771",329,"Black-winged Kite","2013",2013,-2.28156110943775,0.0434991620900801
"10772",329,"Black-winged Kite","2014",2014,-2.31603336090909,0.0394326258984571
"10773",329,"Black-winged Kite","2015",2015,-2.34875916352178,0.0375920132136881
"10774",329,"Black-winged Kite","2016",2016,-2.34267152561509,0.0354798238023366
"10775",329,"Black-winged Kite","2017",2017,-2.46564638256882,0.0352745333792855
"10776",329,"Black-winged Kite","2018",2018,-2.47925931758651,0.0338986717552169
"10777",329,"Black-winged Kite","2019",2019,-2.6155462485379,0.0341007574936719
"10778",329,"Black-winged Kite","2020",2020,-2.45318832398575,0.0334326665639055
"10779",329,"Black-winged Kite","2021",2021,-2.50458160009317,0.0339395261589613
"10780",329,"Black-winged Kite","2022",2022,-2.64400952674807,0.0342040270798902
"10781",329,"Ashy Prinia","before 2000",1992,-2.75615207642765,0.0551756061217211
"10782",329,"Ashy Prinia","2000-2006",2003,-2.50648024423563,0.0514324472797038
"10783",329,"Ashy Prinia","2007-2010",2009,-2.24479423436073,0.0519217282629689
"10784",329,"Ashy Prinia","2011-2012",2012,-2.27971161939986,0.0527863609520036
"10785",329,"Ashy Prinia","2013",2013,-2.08602783831732,0.0458573822066732
"10786",329,"Ashy Prinia","2014",2014,-1.99255081796412,0.0485847348270644
"10787",329,"Ashy Prinia","2015",2015,-1.96259985268642,0.0456291328957601
"10788",329,"Ashy Prinia","2016",2016,-1.99698534881761,0.0440645814665
"10789",329,"Ashy Prinia","2017",2017,-1.87769073370039,0.0431044566778789
"10790",329,"Ashy Prinia","2018",2018,-1.95020604134182,0.0439777092839408
"10791",329,"Ashy Prinia","2019",2019,-1.75564583221695,0.0440195209056907
"10792",329,"Ashy Prinia","2020",2020,-1.76447054868646,0.0430579796486274
"10793",329,"Ashy Prinia","2021",2021,-1.76840508979115,0.0438490645407725
"10794",329,"Ashy Prinia","2022",2022,-1.80229452809345,0.0425723445394133
"10795",33,"Gray Francolin","before 2000",1992,-2.43643564339247,0.0577883295851983
"10796",33,"Gray Francolin","2000-2006",2003,-2.59626771705252,0.0519260762748108
"10797",33,"Gray Francolin","2007-2010",2009,-2.4185522035831,0.0524841031945247
"10798",33,"Gray Francolin","2011-2012",2012,-2.41268390285191,0.0511237661529791
"10799",33,"Gray Francolin","2013",2013,-2.3985008506296,0.0524994224390989
"10800",33,"Gray Francolin","2014",2014,-2.1353739077122,0.0450297171085234
"10801",33,"Gray Francolin","2015",2015,-2.1662779679719,0.0486310746451843
"10802",33,"Gray Francolin","2016",2016,-2.12107972171887,0.0441103485786145
"10803",33,"Gray Francolin","2017",2017,-2.05700586222563,0.042170360520662
"10804",33,"Gray Francolin","2018",2018,-1.98280328825866,0.0465435003613622
"10805",33,"Gray Francolin","2019",2019,-1.94307151200543,0.0446283374188418
"10806",33,"Gray Francolin","2020",2020,-1.91328054899794,0.0433220851365531
"10807",33,"Gray Francolin","2021",2021,-1.91465468442282,0.0448802168191371
"10808",33,"Gray Francolin","2022",2022,-1.87212495040228,0.0459929639346876
"10809",33,"Black-winged Kite","before 2000",1992,-2.18047930862221,0.0467193351318552
"10810",33,"Black-winged Kite","2000-2006",2003,-2.24879252214976,0.0483077306983457
"10811",33,"Black-winged Kite","2007-2010",2009,-2.19488175698789,0.0422193480155194
"10812",33,"Black-winged Kite","2011-2012",2012,-2.10367047200752,0.0472002380045855
"10813",33,"Black-winged Kite","2013",2013,-2.27457145613063,0.0412693889790247
"10814",33,"Black-winged Kite","2014",2014,-2.29966998753369,0.0396461147352213
"10815",33,"Black-winged Kite","2015",2015,-2.33416685766697,0.0375476877106993
"10816",33,"Black-winged Kite","2016",2016,-2.33218198334732,0.0360715664145058
"10817",33,"Black-winged Kite","2017",2017,-2.44932289750787,0.0379864194907878
"10818",33,"Black-winged Kite","2018",2018,-2.45132743600325,0.0381310952244105
"10819",33,"Black-winged Kite","2019",2019,-2.62285756144826,0.0343290627041308
"10820",33,"Black-winged Kite","2020",2020,-2.44850298492594,0.0359002415795191
"10821",33,"Black-winged Kite","2021",2021,-2.49058997383547,0.0348104057741457
"10822",33,"Black-winged Kite","2022",2022,-2.64753866181019,0.036665041185421
"10823",33,"Ashy Prinia","before 2000",1992,-2.81179728520093,0.0488709129255138
"10824",33,"Ashy Prinia","2000-2006",2003,-2.52085329008515,0.0510719954565527
"10825",33,"Ashy Prinia","2007-2010",2009,-2.25526210727217,0.0482474395307317
"10826",33,"Ashy Prinia","2011-2012",2012,-2.25438048453213,0.0458473532989927
"10827",33,"Ashy Prinia","2013",2013,-2.08217677209027,0.0437788568341042
"10828",33,"Ashy Prinia","2014",2014,-1.99787575801659,0.0431483327986749
"10829",33,"Ashy Prinia","2015",2015,-1.96116124161685,0.0376380099862967
"10830",33,"Ashy Prinia","2016",2016,-1.98101467113868,0.0424935857853397
"10831",33,"Ashy Prinia","2017",2017,-1.87538589571723,0.0379659895955448
"10832",33,"Ashy Prinia","2018",2018,-1.9479415266643,0.0387485169889226
"10833",33,"Ashy Prinia","2019",2019,-1.75455581823906,0.0383767500307828
"10834",33,"Ashy Prinia","2020",2020,-1.77073486437793,0.0388303147342318
"10835",33,"Ashy Prinia","2021",2021,-1.77863409670493,0.0386921093098742
"10836",33,"Ashy Prinia","2022",2022,-1.80599148921548,0.0390558658037831
"10837",330,"Gray Francolin","before 2000",1992,-2.43052928073222,0.0547192462220798
"10838",330,"Gray Francolin","2000-2006",2003,-2.5942342436674,0.0602559294011051
"10839",330,"Gray Francolin","2007-2010",2009,-2.39654418284749,0.0562888657539096
"10840",330,"Gray Francolin","2011-2012",2012,-2.43679529811255,0.0540683110863432
"10841",330,"Gray Francolin","2013",2013,-2.37691597285126,0.0538449603572757
"10842",330,"Gray Francolin","2014",2014,-2.14184209493378,0.047386871958825
"10843",330,"Gray Francolin","2015",2015,-2.16792108474514,0.0500180359119139
"10844",330,"Gray Francolin","2016",2016,-2.10470264506343,0.0480837493259808
"10845",330,"Gray Francolin","2017",2017,-2.05199081362785,0.0473720695570539
"10846",330,"Gray Francolin","2018",2018,-1.98309266057148,0.0458665958550591
"10847",330,"Gray Francolin","2019",2019,-1.94681151536702,0.0473492429109128
"10848",330,"Gray Francolin","2020",2020,-1.90987791507627,0.0483858788563794
"10849",330,"Gray Francolin","2021",2021,-1.91110691218793,0.0482873792084752
"10850",330,"Gray Francolin","2022",2022,-1.88037657024274,0.0459159729225084
"10851",330,"Black-winged Kite","before 2000",1992,-2.17588724546031,0.0468207201493177
"10852",330,"Black-winged Kite","2000-2006",2003,-2.26334151346089,0.0515837499491867
"10853",330,"Black-winged Kite","2007-2010",2009,-2.17855646566265,0.0475339189731644
"10854",330,"Black-winged Kite","2011-2012",2012,-2.06556097269787,0.047409199900508
"10855",330,"Black-winged Kite","2013",2013,-2.27166198144135,0.0427910379281544
"10856",330,"Black-winged Kite","2014",2014,-2.32064137820588,0.0381064499087472
"10857",330,"Black-winged Kite","2015",2015,-2.33665735880345,0.0355039125090439
"10858",330,"Black-winged Kite","2016",2016,-2.32814231222778,0.0370183041713182
"10859",330,"Black-winged Kite","2017",2017,-2.45624705671096,0.0336227809811556
"10860",330,"Black-winged Kite","2018",2018,-2.46365119555798,0.034350053151603
"10861",330,"Black-winged Kite","2019",2019,-2.61189049750248,0.0333550066054087
"10862",330,"Black-winged Kite","2020",2020,-2.45194605063031,0.0331395298583308
"10863",330,"Black-winged Kite","2021",2021,-2.49570968080019,0.0338751630959023
"10864",330,"Black-winged Kite","2022",2022,-2.64120278660508,0.0332192872838567
"10865",330,"Ashy Prinia","before 2000",1992,-2.81053253373417,0.0508394095495563
"10866",330,"Ashy Prinia","2000-2006",2003,-2.47329979648321,0.0541126443988413
"10867",330,"Ashy Prinia","2007-2010",2009,-2.25725784965542,0.0510927628059911
"10868",330,"Ashy Prinia","2011-2012",2012,-2.27160776806837,0.0482176495518859
"10869",330,"Ashy Prinia","2013",2013,-2.07351356907645,0.0465794508540034
"10870",330,"Ashy Prinia","2014",2014,-2.00449297110632,0.0394096934761047
"10871",330,"Ashy Prinia","2015",2015,-1.9737651826896,0.0438388917412971
"10872",330,"Ashy Prinia","2016",2016,-1.98053240485467,0.0418668242536249
"10873",330,"Ashy Prinia","2017",2017,-1.87868915244222,0.0385029902309031
"10874",330,"Ashy Prinia","2018",2018,-1.94298613558498,0.0391953489842948
"10875",330,"Ashy Prinia","2019",2019,-1.74958740793517,0.040592831995838
"10876",330,"Ashy Prinia","2020",2020,-1.76394289893263,0.0394652016177831
"10877",330,"Ashy Prinia","2021",2021,-1.76452389419785,0.0385255050704386
