"","sl","COMMON.NAME","timegroupsf","timegroups","freq","se"
"354",31,"Red Junglefowl","2011-2012",2012,-3.52963619318475,0.110017938711705
"355",31,"Red Junglefowl","2013",2013,-3.47558043777246,0.0754045607074041
"356",31,"Red Junglefowl","2014",2014,-3.29095415421942,0.0713632916097904
"357",31,"Red Junglefowl","2015",2015,-3.43710573418197,0.103478202153695
"358",31,"Red Junglefowl","2016",2016,-3.18296158489175,0.0741775543491693
"359",31,"Red Junglefowl","2017",2017,-3.14742198561493,0.112850543875348
"360",31,"Red Junglefowl","2018",2018,-3.47772416986691,0.0751380224484262
"361",31,"Red Junglefowl","2019",2019,-3.39993744387275,0.0757630086200424
"362",31,"Red Junglefowl","2020",2020,-3.67647776115012,0.0842914243901988
"363",31,"Red Junglefowl","2021",2021,-3.43618725808347,0.0753234472041386
"364",31,"Red Junglefowl","2022",2022,-3.19172074959688,0.101642696822284
"365",32,"Red Junglefowl","before 2000",1992,-3.36818135731295,0.09391550959175
"366",32,"Red Junglefowl","2000-2006",2003,-3.17869397713801,0.0756865144796477
"367",32,"Red Junglefowl","2007-2010",2009,-3.67128486940015,0.0868876606482911
"368",32,"Red Junglefowl","2011-2012",2012,-3.43291474389267,0.0978631348295466
"369",32,"Red Junglefowl","2013",2013,-3.28496522903581,0.0703848209534801
"370",32,"Red Junglefowl","2014",2014,-3.11511611853565,0.105114260502432
"371",32,"Red Junglefowl","2015",2015,-3.13656072275642,0.106449190130627
"372",32,"Red Junglefowl","2016",2016,-3.42803401866244,0.0769872883680786
"373",32,"Red Junglefowl","2017",2017,-3.47602533297585,0.0735023432501737
"374",32,"Red Junglefowl","2018",2018,-3.47184781809216,0.0765115185997985
"375",32,"Red Junglefowl","2019",2019,-3.19180160174916,0.100469817467112
"376",32,"Red Junglefowl","2020",2020,-3.39552583298883,0.0714730222041368
"377",32,"Red Junglefowl","2021",2021,-3.52771941325973,0.105901047822204
"378",32,"Red Junglefowl","2022",2022,-3.33665795400703,0.0826192831456353
"379",33,"Red Junglefowl","before 2000",1992,-3.35192955119382,0.110640346881146
"380",33,"Red Junglefowl","2000-2006",2003,-3.42466266547686,0.0786278276256367
"381",33,"Red Junglefowl","2007-2010",2009,-3.39705773006207,0.0790019624400923
"382",33,"Red Junglefowl","2011-2012",2012,-3.13606246001144,0.104170935594709
"383",33,"Red Junglefowl","2013",2013,-3.11832283691825,0.0923980974171383
"384",33,"Red Junglefowl","2014",2014,-3.6658833956873,0.0897656414537158
"385",33,"Red Junglefowl","2015",2015,-3.47596758750032,0.0767045856353262
"386",33,"Red Junglefowl","2016",2016,-3.5285925079336,0.10704562715289
"387",33,"Red Junglefowl","2017",2017,-3.47685275670549,0.0785642849704465
"388",33,"Red Junglefowl","2018",2018,-3.28583169479347,0.0768253296872601
"389",33,"Red Junglefowl","2019",2019,-3.33999205396818,0.0854554227218747
"390",33,"Red Junglefowl","2020",2020,-3.18964659394965,0.103124472308177
"391",33,"Red Junglefowl","2021",2021,-3.44067321921956,0.0935954901284944
"392",33,"Red Junglefowl","2022",2022,-3.1770309475566,0.0795961956223082
"393",34,"Red Junglefowl","before 2000",1992,-3.35132892236382,0.109337711240748
"394",34,"Red Junglefowl","2000-2006",2003,-3.52050548898506,0.110181969058488
"395",34,"Red Junglefowl","2007-2010",2009,-3.18697329118356,0.10309171555034
"396",34,"Red Junglefowl","2011-2012",2012,-3.47662023072985,0.0704684864578364
"397",34,"Red Junglefowl","2013",2013,-3.66709102676917,0.0728868868177894
"398",34,"Red Junglefowl","2014",2014,-3.39727779637547,0.0677605928123403
"399",34,"Red Junglefowl","2015",2015,-3.47180341906154,0.069914363650183
"400",34,"Red Junglefowl","2016",2016,-3.43794853081495,0.0916028999082564
"401",34,"Red Junglefowl","2017",2017,-3.29100343636526,0.0669497678230526
"402",34,"Red Junglefowl","2018",2018,-3.11436002262419,0.0972970671805047
"403",34,"Red Junglefowl","2019",2019,-3.17619268162343,0.075851462398125
"404",34,"Red Junglefowl","2020",2020,-3.33893016757158,0.0839905510732248
"405",34,"Red Junglefowl","2021",2021,-3.1334607272408,0.098286131315079
"406",34,"Red Junglefowl","2022",2022,-3.42679642818002,0.0729469391768801
"407",35,"Red Junglefowl","before 2000",1992,-3.36228700310433,0.113514972575625
"408",35,"Red Junglefowl","2000-2006",2003,-3.43921665213293,0.0989865577276623
"409",35,"Red Junglefowl","2007-2010",2009,-3.34298353345598,0.0795160477392213
"410",35,"Red Junglefowl","2011-2012",2012,-3.47438392192364,0.0762250125234767
"411",35,"Red Junglefowl","2013",2013,-3.39770103253845,0.0771070105886731
"412",35,"Red Junglefowl","2014",2014,-3.18656821755772,0.10444192304341
"413",35,"Red Junglefowl","2015",2015,-3.28899711366583,0.0735487120453345
"414",35,"Red Junglefowl","2016",2016,-3.14295055280361,0.100128732320189
"415",35,"Red Junglefowl","2017",2017,-3.11627888683281,0.109479500248374
"416",35,"Red Junglefowl","2018",2018,-3.67471403506666,0.0795705931520982
"417",35,"Red Junglefowl","2019",2019,-3.42975680355648,0.0776079426528775
"418",35,"Red Junglefowl","2020",2020,-3.18127935984893,0.0760594299628995
"419",35,"Red Junglefowl","2021",2021,-3.47615165531046,0.0741162665566143
"420",35,"Red Junglefowl","2022",2022,-3.52802864799599,0.103110219020717
"421",36,"Red Junglefowl","before 2000",1992,-3.3668310902748,0.110858640540176
"422",36,"Red Junglefowl","2000-2006",2003,-3.15089888964011,0.103352967813108
"423",36,"Red Junglefowl","2007-2010",2009,-3.18754790250654,0.0705238134221946
"424",36,"Red Junglefowl","2011-2012",2012,-3.29455682568913,0.0729394903139833
"425",36,"Red Junglefowl","2013",2013,-3.19709496357101,0.102917008595998
"426",36,"Red Junglefowl","2014",2014,-3.34651002760979,0.0934767795607819
"427",36,"Red Junglefowl","2015",2015,-3.11889624299385,0.103194546789786
"428",36,"Red Junglefowl","2016",2016,-3.4911158811295,0.0729664506558516
"429",36,"Red Junglefowl","2017",2017,-3.6771274054618,0.0882805196383309
"430",36,"Red Junglefowl","2018",2018,-3.40842036488001,0.0713273467380637
"431",36,"Red Junglefowl","2019",2019,-3.53233692882817,0.1081624567116
"432",36,"Red Junglefowl","2020",2020,-3.4362618146916,0.0804241907585093
"433",36,"Red Junglefowl","2021",2021,-3.47762305180476,0.0811591273654055
"434",36,"Red Junglefowl","2022",2022,-3.44930887054907,0.100459152762159
"435",37,"Red Junglefowl","before 2000",1992,-3.35733259570585,0.112060392918181
"436",37,"Red Junglefowl","2000-2006",2003,-3.47000571778721,0.075724878386276
"437",37,"Red Junglefowl","2007-2010",2009,-3.42661157466665,0.0786010403429145
"438",37,"Red Junglefowl","2011-2012",2012,-3.11116051059372,0.107535995947702
"439",37,"Red Junglefowl","2013",2013,-3.33699849204678,0.0853549995477177
"440",37,"Red Junglefowl","2014",2014,-3.17804719709592,0.0742895343009634
"441",37,"Red Junglefowl","2015",2015,-3.67508080036229,0.0758507513767168
"442",37,"Red Junglefowl","2016",2016,-3.46691543711609,0.0797428208178417
"443",37,"Red Junglefowl","2017",2017,-3.39306436338214,0.0739285614546953
"444",37,"Red Junglefowl","2018",2018,-3.18442456818339,0.0975130698662571
"445",37,"Red Junglefowl","2019",2019,-3.43592786041519,0.0903956640536414
"446",37,"Red Junglefowl","2020",2020,-3.52762724455866,0.107078999366409
"447",37,"Red Junglefowl","2021",2021,-3.28318421237235,0.0716362805856434
"448",37,"Red Junglefowl","2022",2022,-3.13504092945621,0.109112706147852
"449",38,"Red Junglefowl","before 2000",1992,-3.35654192555522,0.110410922987604
"450",38,"Red Junglefowl","2000-2006",2003,-3.47784013201019,0.0743976045958588
"451",38,"Red Junglefowl","2007-2010",2009,-3.52479809012945,0.109986988308624
"452",38,"Red Junglefowl","2011-2012",2012,-3.68050630633357,0.0814675788210348
"453",38,"Red Junglefowl","2013",2013,-3.18400872403965,0.0788400866767811
"454",38,"Red Junglefowl","2014",2014,-3.43356255099825,0.0775479769956459
"455",38,"Red Junglefowl","2015",2015,-3.40239414512543,0.0744881394578157
"456",38,"Red Junglefowl","2016",2016,-3.28898628387463,0.0741594846509671
"457",38,"Red Junglefowl","2017",2017,-3.19575080080955,0.0994893548340895
"458",38,"Red Junglefowl","2018",2018,-3.34593350737049,0.0851969898153468
"459",38,"Red Junglefowl","2019",2019,-3.14022566198823,0.0999463406136284
"460",38,"Red Junglefowl","2020",2020,-3.44449830591958,0.0964768989233491
"461",38,"Red Junglefowl","2021",2021,-3.12095523163071,0.107507750420873
"462",38,"Red Junglefowl","2022",2022,-3.48164744988076,0.0749243988877643
"463",39,"Red Junglefowl","before 2000",1992,-3.36914658821713,0.09928129262175
"464",39,"Red Junglefowl","2000-2006",2003,-3.28755150032491,0.0705372837180317
"465",39,"Red Junglefowl","2007-2010",2009,-3.44627818882196,0.0932294168397402
"466",39,"Red Junglefowl","2011-2012",2012,-3.39681151688144,0.0711889807869797
"467",39,"Red Junglefowl","2013",2013,-3.43112854047268,0.0698164536941092
"468",39,"Red Junglefowl","2014",2014,-3.52971046456227,0.106908568966257
"469",39,"Red Junglefowl","2015",2015,-3.18359030244045,0.0996409229152072
"470",39,"Red Junglefowl","2016",2016,-3.11325612325774,0.107436789653245
"471",39,"Red Junglefowl","2017",2017,-3.3399924642304,0.0845670177260588
"472",39,"Red Junglefowl","2018",2018,-3.18030269109248,0.0715792457485106
"473",39,"Red Junglefowl","2019",2019,-3.4807812679809,0.0725295512659095
"474",39,"Red Junglefowl","2020",2020,-3.12947819969311,0.103596341912248
"475",39,"Red Junglefowl","2021",2021,-3.67430690758535,0.0835776481716244
"476",39,"Red Junglefowl","2022",2022,-3.47645216792525,0.0733440105587033
"477",4,"Red Junglefowl","before 2000",1992,-3.35872763341072,0.106648178589651
"478",4,"Red Junglefowl","2000-2006",2003,-3.18856208701114,0.101658458809697
"479",4,"Red Junglefowl","2007-2010",2009,-3.30185282519672,0.0705429051704003
"480",4,"Red Junglefowl","2011-2012",2012,-3.43646317756909,0.074904796749657
"481",4,"Red Junglefowl","2013",2013,-3.49160449872746,0.0732336777860602
"482",4,"Red Junglefowl","2014",2014,-3.48098649427027,0.0755433341711511
"483",4,"Red Junglefowl","2015",2015,-3.58112375205901,0.113041841014114
"484",4,"Red Junglefowl","2016",2016,-3.34498116761495,0.0794945856601132
"485",4,"Red Junglefowl","2017",2017,-3.46161955466345,0.0933239427329045
"486",4,"Red Junglefowl","2018",2018,-3.11793963517099,0.0969545637524262
"487",4,"Red Junglefowl","2019",2019,-3.68051558833718,0.0802520517099676
"488",4,"Red Junglefowl","2020",2020,-3.13402082839682,0.102252339698084
"489",4,"Red Junglefowl","2021",2021,-3.18267322383897,0.0711822133247019
"490",4,"Red Junglefowl","2022",2022,-3.40307974790517,0.0675973381275354
"491",40,"Red Junglefowl","before 2000",1992,-3.3388207848334,0.111599571695921
"492",40,"Red Junglefowl","2000-2006",2003,-3.1012355455562,0.106174196759303
"493",40,"Red Junglefowl","2007-2010",2009,-3.13017191350971,0.099750219690857
"494",40,"Red Junglefowl","2011-2012",2012,-3.17896513124518,0.0965128593600205
"495",40,"Red Junglefowl","2013",2013,-3.51127140637587,0.108209743501116
"496",40,"Red Junglefowl","2014",2014,-3.4321461158126,0.0968610441202981
"497",40,"Red Junglefowl","2015",2015,-3.33199717271039,0.0812150940169971
"498",40,"Red Junglefowl","2016",2016,-3.6641547681759,0.0773990405201294
"499",40,"Red Junglefowl","2017",2017,-3.17192616559333,0.0745074322636482
"500",40,"Red Junglefowl","2018",2018,-3.42677794412556,0.0721594537477483
"501",40,"Red Junglefowl","2019",2019,-3.47069957259301,0.0721825748279881
"502",40,"Red Junglefowl","2020",2020,-3.47416946828405,0.0721491103575045
"503",40,"Red Junglefowl","2021",2021,-3.39152647899092,0.0728217320738348
"504",40,"Red Junglefowl","2022",2022,-3.28100475743963,0.0708224533618833
"505",41,"Red Junglefowl","before 2000",1992,-3.35889680847034,0.107277800517831
"506",41,"Red Junglefowl","2000-2006",2003,-3.67853307814994,0.0793265031206846
"507",41,"Red Junglefowl","2007-2010",2009,-3.47612584077721,0.0794629573054723
"508",41,"Red Junglefowl","2011-2012",2012,-3.33597715637724,0.0924966907182933
"509",41,"Red Junglefowl","2013",2013,-3.44509476268476,0.0910987231628527
"510",41,"Red Junglefowl","2014",2014,-3.13748327189694,0.108095340602778
"511",41,"Red Junglefowl","2015",2015,-3.18445290025457,0.0744462252390385
"512",41,"Red Junglefowl","2016",2016,-3.39968270857765,0.0723093515677339
"513",41,"Red Junglefowl","2017",2017,-3.43347213280478,0.0750298183797886
"514",41,"Red Junglefowl","2018",2018,-3.52573721678364,0.105181973053456
"515",41,"Red Junglefowl","2019",2019,-3.28969238455985,0.0723415086575181
"516",41,"Red Junglefowl","2020",2020,-3.47481715603686,0.0755456468792657
"517",41,"Red Junglefowl","2021",2021,-3.19598790314047,0.0951882243802293
"518",41,"Red Junglefowl","2022",2022,-3.11561101489362,0.102774199666818
"519",42,"Red Junglefowl","before 2000",1992,-3.36242003427225,0.116481393094759
"520",42,"Red Junglefowl","2000-2006",2003,-3.39963711822071,0.0711680765631062
"521",42,"Red Junglefowl","2007-2010",2009,-3.47367634436046,0.0716872527344246
"522",42,"Red Junglefowl","2011-2012",2012,-3.17978483192819,0.0715885026314155
"523",42,"Red Junglefowl","2013",2013,-3.14085102386959,0.0888506679333837
"524",42,"Red Junglefowl","2014",2014,-3.48145923044453,0.0755135944352019
"525",42,"Red Junglefowl","2015",2015,-3.42853724699141,0.0748066174449002
"526",42,"Red Junglefowl","2016",2016,-3.19165692587289,0.108800287659261
"527",42,"Red Junglefowl","2017",2017,-3.52832169183742,0.10157575508539
"528",42,"Red Junglefowl","2018",2018,-3.44572239663687,0.0906809819683226
"529",42,"Red Junglefowl","2019",2019,-3.11468415066095,0.104234496181644
"530",42,"Red Junglefowl","2020",2020,-3.2879222769127,0.0714452199535299
"531",42,"Red Junglefowl","2021",2021,-3.33988528478906,0.0830591482840708
"532",42,"Red Junglefowl","2022",2022,-3.67913790988513,0.0788334474346558
"533",43,"Red Junglefowl","before 2000",1992,-3.35753768562302,0.109353862365243
"534",43,"Red Junglefowl","2000-2006",2003,-3.19629936978043,0.0994851690100148
"535",43,"Red Junglefowl","2007-2010",2009,-3.28831391103628,0.0732153281777789
"536",43,"Red Junglefowl","2011-2012",2012,-3.43243264349834,0.0767958416154728
"537",43,"Red Junglefowl","2013",2013,-3.47895033970016,0.0762971370259268
"538",43,"Red Junglefowl","2014",2014,-3.47855998694996,0.0700725958395534
"539",43,"Red Junglefowl","2015",2015,-3.52006896357314,0.110656170932434
"540",43,"Red Junglefowl","2016",2016,-3.34347304748801,0.0838251596258668
"541",43,"Red Junglefowl","2017",2017,-3.44896753681807,0.0939100433159979
"542",43,"Red Junglefowl","2018",2018,-3.14443465219644,0.109751564657443
"543",43,"Red Junglefowl","2019",2019,-3.67643374380266,0.0790133702425719
"544",43,"Red Junglefowl","2020",2020,-3.11638025266033,0.107491711481561
"545",43,"Red Junglefowl","2021",2021,-3.18042420113694,0.0805182828372238
"546",43,"Red Junglefowl","2022",2022,-3.40268550127603,0.0724446612823403
"547",44,"Red Junglefowl","before 2000",1992,-3.36132888836516,0.103695351134228
"548",44,"Red Junglefowl","2000-2006",2003,-3.34558590098709,0.0886498918860615
"549",44,"Red Junglefowl","2007-2010",2009,-3.12111035462267,0.0968128044789864
"550",44,"Red Junglefowl","2011-2012",2012,-3.52294945582413,0.11873667120371
"551",44,"Red Junglefowl","2013",2013,-3.47954804976672,0.0738328174273208
"552",44,"Red Junglefowl","2014",2014,-3.29355150471881,0.0699614382870216
"553",44,"Red Junglefowl","2015",2015,-3.43443029408615,0.0941835174032383
"554",44,"Red Junglefowl","2016",2016,-3.18750370997284,0.0729695668969922
"555",44,"Red Junglefowl","2017",2017,-3.14507745394987,0.10332913108365
"556",44,"Red Junglefowl","2018",2018,-3.48197356684599,0.0744032598671019
"557",44,"Red Junglefowl","2019",2019,-3.40285380937655,0.0686872045303263
"558",44,"Red Junglefowl","2020",2020,-3.67932562006271,0.0790513144868445
"559",44,"Red Junglefowl","2021",2021,-3.43526875365908,0.07505811143527
"560",44,"Red Junglefowl","2022",2022,-3.1963710430421,0.101867086848176
"561",45,"Red Junglefowl","before 2000",1992,-3.36591107548974,0.109548974312732
"562",45,"Red Junglefowl","2000-2006",2003,-3.17565077592603,0.0722682361377056
"563",45,"Red Junglefowl","2007-2010",2009,-3.67226084001779,0.0725749965158345
"564",45,"Red Junglefowl","2011-2012",2012,-3.43847705621191,0.0932632858844836
"565",45,"Red Junglefowl","2013",2013,-3.28613157150937,0.0682012112143419
"566",45,"Red Junglefowl","2014",2014,-3.11864686464442,0.098990139323529
"567",45,"Red Junglefowl","2015",2015,-3.1297066276616,0.105063004357091
"568",45,"Red Junglefowl","2016",2016,-3.42918496867137,0.069808695184176
"569",45,"Red Junglefowl","2017",2017,-3.47661489941334,0.0711104064605248
"570",45,"Red Junglefowl","2018",2018,-3.47041667926618,0.070492238467461
"571",45,"Red Junglefowl","2019",2019,-3.18349972864719,0.0993495661666626
"572",45,"Red Junglefowl","2020",2020,-3.39429823913285,0.0689487673530826
"573",45,"Red Junglefowl","2021",2021,-3.5176713842024,0.109180533336981
"574",45,"Red Junglefowl","2022",2022,-3.33472130997501,0.0833097410747803
"575",46,"Red Junglefowl","before 2000",1992,-3.36382293533804,0.106685613851714
"576",46,"Red Junglefowl","2000-2006",2003,-3.43552772013376,0.0734293833418282
"577",46,"Red Junglefowl","2007-2010",2009,-3.40066938126414,0.0724238148084325
"578",46,"Red Junglefowl","2011-2012",2012,-3.14013812682873,0.107657648588736
"579",46,"Red Junglefowl","2013",2013,-3.11885778226984,0.111317946701941
"580",46,"Red Junglefowl","2014",2014,-3.68424054469688,0.0782442113837709
"581",46,"Red Junglefowl","2015",2015,-3.48349615547797,0.0723526516159952
"582",46,"Red Junglefowl","2016",2016,-3.53524233920756,0.108403597553313
"583",46,"Red Junglefowl","2017",2017,-3.47766051905057,0.0745847282526203
"584",46,"Red Junglefowl","2018",2018,-3.29029451279462,0.0733991049471793
"585",46,"Red Junglefowl","2019",2019,-3.35023070035379,0.0820659709154142
"586",46,"Red Junglefowl","2020",2020,-3.18988903804732,0.100726492304368
"587",46,"Red Junglefowl","2021",2021,-3.45392353648041,0.0917797565800337
"588",46,"Red Junglefowl","2022",2022,-3.17990563360116,0.0760577890869405
"589",47,"Red Junglefowl","before 2000",1992,-3.35376094947273,0.114380933066218
"590",47,"Red Junglefowl","2000-2006",2003,-3.51924869288193,0.109661976295717
"591",47,"Red Junglefowl","2007-2010",2009,-3.1861534555335,0.100738866028123
"592",47,"Red Junglefowl","2011-2012",2012,-3.4740286169276,0.0743163514391194
"593",47,"Red Junglefowl","2013",2013,-3.67081228144558,0.0741414965796818
"594",47,"Red Junglefowl","2014",2014,-3.39627803849016,0.0699348929678524
"595",47,"Red Junglefowl","2015",2015,-3.46889427424159,0.0706463701478213
"596",47,"Red Junglefowl","2016",2016,-3.43485924662362,0.0930533568077083
"597",47,"Red Junglefowl","2017",2017,-3.28385104944978,0.065901019665708
"598",47,"Red Junglefowl","2018",2018,-3.11005959044345,0.0952939366326401
"599",47,"Red Junglefowl","2019",2019,-3.17592027302341,0.0696925068964324
"600",47,"Red Junglefowl","2020",2020,-3.3393449745738,0.0886672585813404
"601",47,"Red Junglefowl","2021",2021,-3.11813813994021,0.0990875842145192
"602",47,"Red Junglefowl","2022",2022,-3.42221411693021,0.07509517631648
"603",48,"Red Junglefowl","before 2000",1992,-3.36554723076142,0.105864373521743
"604",48,"Red Junglefowl","2000-2006",2003,-3.43758578452946,0.0958510397489245
"605",48,"Red Junglefowl","2007-2010",2009,-3.34656037267831,0.0849736341092061
"606",48,"Red Junglefowl","2011-2012",2012,-3.47285602601892,0.0754746045038583
"607",48,"Red Junglefowl","2013",2013,-3.40222263992683,0.0743020145952182
"608",48,"Red Junglefowl","2014",2014,-3.18904555203064,0.097555620374699
"609",48,"Red Junglefowl","2015",2015,-3.28944557503212,0.0737817106504911
"610",48,"Red Junglefowl","2016",2016,-3.13001100250684,0.102387029299798
"611",48,"Red Junglefowl","2017",2017,-3.11310937959181,0.100444863941525
"612",48,"Red Junglefowl","2018",2018,-3.68333327701615,0.077374635020331
"613",48,"Red Junglefowl","2019",2019,-3.4352273261505,0.0764349624229446
"614",48,"Red Junglefowl","2020",2020,-3.18121358788585,0.0759835307135033
"615",48,"Red Junglefowl","2021",2021,-3.48013635796402,0.0720140072099387
"616",48,"Red Junglefowl","2022",2022,-3.53012559128412,0.0993812656633806
"617",49,"Red Junglefowl","before 2000",1992,-3.35081529836339,0.107572067451431
"618",49,"Red Junglefowl","2000-2006",2003,-3.14101591628583,0.105478045954143
"619",49,"Red Junglefowl","2007-2010",2009,-3.17780237466886,0.0789768919556595
"620",49,"Red Junglefowl","2011-2012",2012,-3.28486953847472,0.0730227458292028
"621",49,"Red Junglefowl","2013",2013,-3.19677063314672,0.0966134194168732
"622",49,"Red Junglefowl","2014",2014,-3.33815973814341,0.0859414477412386
"623",49,"Red Junglefowl","2015",2015,-3.11918650852318,0.105519270327192
"624",49,"Red Junglefowl","2016",2016,-3.4792411725447,0.0749738727216829
"625",49,"Red Junglefowl","2017",2017,-3.66489835743482,0.0833383321718348
"626",49,"Red Junglefowl","2018",2018,-3.39707156421542,0.0755917469000466
"627",49,"Red Junglefowl","2019",2019,-3.52443911114773,0.110643987338435
"628",49,"Red Junglefowl","2020",2020,-3.43007297072434,0.0756934814574625
"629",49,"Red Junglefowl","2021",2021,-3.46617919533014,0.0790327534747826
"630",49,"Red Junglefowl","2022",2022,-3.43935040589838,0.0936366173754584
"631",5,"Red Junglefowl","before 2000",1992,-3.37262727583887,0.112286130840072
"632",5,"Red Junglefowl","2000-2006",2003,-3.34703374976626,0.0873198520087242
"633",5,"Red Junglefowl","2007-2010",2009,-3.11848780388873,0.102504801655014
"634",5,"Red Junglefowl","2011-2012",2012,-3.55274936841823,0.108941671321957
"635",5,"Red Junglefowl","2013",2013,-3.47396352238733,0.0773075801595734
"636",5,"Red Junglefowl","2014",2014,-3.29513426982227,0.0701377402333397
"637",5,"Red Junglefowl","2015",2015,-3.45346483320362,0.0917447298555675
"638",5,"Red Junglefowl","2016",2016,-3.17721937348062,0.0718182905478925
"639",5,"Red Junglefowl","2017",2017,-3.1334932800747,0.0979904158485257
"640",5,"Red Junglefowl","2018",2018,-3.48107167607273,0.0717837437413539
"641",5,"Red Junglefowl","2019",2019,-3.39674747556929,0.0713178974498899
"642",5,"Red Junglefowl","2020",2020,-3.66635959893618,0.0780048811983375
"643",5,"Red Junglefowl","2021",2021,-3.43102951588298,0.073966898302169
"644",5,"Red Junglefowl","2022",2022,-3.18475556645502,0.0982557284832641
"645",50,"Red Junglefowl","before 2000",1992,-3.35237208639372,0.119838720721511
"646",50,"Red Junglefowl","2000-2006",2003,-3.47938507855467,0.075685618576858
"647",50,"Red Junglefowl","2007-2010",2009,-3.43165943526865,0.0812926637338462
"648",50,"Red Junglefowl","2011-2012",2012,-3.11814030576471,0.108427489873953
"649",50,"Red Junglefowl","2013",2013,-3.34164804815189,0.0866063290795177
"650",50,"Red Junglefowl","2014",2014,-3.18551491242193,0.0739327136285042
"651",50,"Red Junglefowl","2015",2015,-3.66782896970933,0.0903651265907158
"652",50,"Red Junglefowl","2016",2016,-3.47466938489778,0.0787359677683919
"653",50,"Red Junglefowl","2017",2017,-3.39934701381214,0.0785108457697751
"654",50,"Red Junglefowl","2018",2018,-3.18950551871138,0.107154225177852
"655",50,"Red Junglefowl","2019",2019,-3.4446281767414,0.0952855805770216
"656",50,"Red Junglefowl","2020",2020,-3.52845577291702,0.114480771712431
"657",50,"Red Junglefowl","2021",2021,-3.29221510649125,0.0728882460014372
"658",50,"Red Junglefowl","2022",2022,-3.14108888491658,0.0977790102138374
"659",51,"Red Junglefowl","before 2000",1992,-3.35611477936702,0.108068689996659
"660",51,"Red Junglefowl","2000-2006",2003,-3.46693936713728,0.0780535882411318
"661",51,"Red Junglefowl","2007-2010",2009,-3.51629259567043,0.108363662532073
"662",51,"Red Junglefowl","2011-2012",2012,-3.66774882831641,0.0790938312536604
"663",51,"Red Junglefowl","2013",2013,-3.17211172590841,0.0759937354315939
"664",51,"Red Junglefowl","2014",2014,-3.42216731550677,0.0753940669589971
"665",51,"Red Junglefowl","2015",2015,-3.39395748662661,0.071395762808331
"666",51,"Red Junglefowl","2016",2016,-3.28257499422779,0.0715547525206042
"667",51,"Red Junglefowl","2017",2017,-3.18546489451443,0.0992684355628245
"668",51,"Red Junglefowl","2018",2018,-3.33340921695271,0.0909159974268761
"669",51,"Red Junglefowl","2019",2019,-3.13373328809736,0.112038506084722
"670",51,"Red Junglefowl","2020",2020,-3.42826644971167,0.0918655534798962
"671",51,"Red Junglefowl","2021",2021,-3.11012138422865,0.104134976183267
"672",51,"Red Junglefowl","2022",2022,-3.47403008632542,0.0714742194218058
"673",52,"Red Junglefowl","before 2000",1992,-3.35406871736313,0.119746133925005
"674",52,"Red Junglefowl","2000-2006",2003,-3.28932675914574,0.0722751739530719
"675",52,"Red Junglefowl","2007-2010",2009,-3.44113131690426,0.0969785337527902
"676",52,"Red Junglefowl","2011-2012",2012,-3.39936933999884,0.0776061162516979
"677",52,"Red Junglefowl","2013",2013,-3.42997794434867,0.074754203581797
"678",52,"Red Junglefowl","2014",2014,-3.52027237693605,0.110121469952964
"679",52,"Red Junglefowl","2015",2015,-3.18775365981514,0.106751777493067
"680",52,"Red Junglefowl","2016",2016,-3.12169513662108,0.0989218858066664
"681",52,"Red Junglefowl","2017",2017,-3.34401677045963,0.0884188239682981
"682",52,"Red Junglefowl","2018",2018,-3.1780554008545,0.0815615539693871
"683",52,"Red Junglefowl","2019",2019,-3.47549292065874,0.0786492844571124
"684",52,"Red Junglefowl","2020",2020,-3.12980446377287,0.103517720420871
"685",52,"Red Junglefowl","2021",2021,-3.66849272227155,0.0902474528637298
"686",52,"Red Junglefowl","2022",2022,-3.47214164660434,0.0790133670846027
"687",53,"Red Junglefowl","before 2000",1992,-3.36269823149793,0.111361865821938
"688",53,"Red Junglefowl","2000-2006",2003,-3.13475168867889,0.101760061009412
"689",53,"Red Junglefowl","2007-2010",2009,-3.14777551194218,0.104618816471347
"690",53,"Red Junglefowl","2011-2012",2012,-3.20149821035546,0.102521583303517
"691",53,"Red Junglefowl","2013",2013,-3.53088049132344,0.110800256739289
"692",53,"Red Junglefowl","2014",2014,-3.44728204320851,0.0938324677317982
"693",53,"Red Junglefowl","2015",2015,-3.34878724751538,0.0907335019091234
"694",53,"Red Junglefowl","2016",2016,-3.68862183556662,0.080273350096553
"695",53,"Red Junglefowl","2017",2017,-3.19169873872028,0.0705869690756553
"696",53,"Red Junglefowl","2018",2018,-3.44204432881177,0.0739791981910752
"697",53,"Red Junglefowl","2019",2019,-3.48893762865061,0.0723666877115161
"698",53,"Red Junglefowl","2020",2020,-3.49217949100895,0.0729950369675204
"699",53,"Red Junglefowl","2021",2021,-3.40914496839261,0.0681110575343762
"700",53,"Red Junglefowl","2022",2022,-3.29896798245962,0.0721851608855051
"701",54,"Red Junglefowl","before 2000",1992,-3.36107922837295,0.114170231366555
"702",54,"Red Junglefowl","2000-2006",2003,-3.67282030233169,0.085123000599449
"703",54,"Red Junglefowl","2007-2010",2009,-3.48178177829862,0.0786912290139758
"704",54,"Red Junglefowl","2011-2012",2012,-3.3408968122816,0.083840036441683
"705",54,"Red Junglefowl","2013",2013,-3.44500663835098,0.0954301296946282
"706",54,"Red Junglefowl","2014",2014,-3.13239820644499,0.09970226835674
"707",54,"Red Junglefowl","2015",2015,-3.18438666668814,0.0722821366879586
